Date,Track,Race Number,Horse,Barrier,Jockey,Trainer,SP,Finish Position,Race Distance,Class,Track Condition,Weather,Total Runners
2025-01-11,WYONG,2,FIELD LEGEND,10,WINONA COSTIN,James Ponsonby,201.0,,1600,3YO+ BM72,GOOD4,FINE,15
2025-01-11,WYONG,2,UNCLE HARRY,7,ALYSHA COLLETT,Paul Perry,11.0,,1600,3YO+ BM72,GOOD4,FINE,15
2025-01-11,WYONG,2,COMMANDER BELL,6,HARRY DAVIES,Brett Partelle,251.0,,1600,3YO+ BM72,GOOD4,FINE,15
2025-01-11,WYONG,2,TRAFALGAR SQUARE,5,ZAC LLOYD,David Payne,6.0,,1600,3YO+ BM72,GOOD4,FINE,15
2025-01-11,WYONG,2,SIAN,6,NOT NOTIFIED,Mark Cross,1.01,,1600,3YO+ BM72,GOOD4,FINE,15
2025-01-11,WYONG,3,DUKE OF BRONTE,1,MOLLY BOURKE,Matthew Dale,4.8,,1100,3YO+ CL3,GOOD4,FINE,20
2025-01-11,WYONG,3,REMEMBER JACK,13,AARON BULLOCK,Mark Milton,13.0,,1100,3YO+ CL3,GOOD4,FINE,20
2025-01-11,WYONG,3,KREON,8,ZAC LLOYD,Danny Williams,4.2,,1100,3YO+ CL3,GOOD4,FINE,20
2025-01-11,WYONG,3,NIPOTINO,2,ANNA ROPER,Danielle Seib,18.0,,1100,3YO+ CL3,GOOD4,FINE,20
2025-01-11,WYONG,3,OCTAVIAN TREASURE,12,BENJAMIN OSMOND,Todd Howlett,41.0,,1100,3YO+ CL3,GOOD4,FINE,20
2025-01-11,WYONG,3,WILBURY,7,CLAYTON GALLAGHER,Brett Robb,17.0,1.0,1100,3YO+ CL3,GOOD4,FINE,20
2025-01-11,WYONG,3,ANNOUNCING,6,ZAC WADICK,Danielle Seib,23.0,3.0,1100,3YO+ CL3,GOOD4,FINE,20
2025-01-11,WYONG,3,EAGLE HAWK STAR,3,ASHLEY MORGAN,Jordan Lee,17.0,2.0,1100,3YO+ CL3,GOOD4,FINE,20
2025-01-11,WYONG,3,RITZSUN,10,CHRISTIAN REITH,Scott Singleton,3.2,4.0,1100,3YO+ CL3,GOOD4,FINE,20
2025-01-11,WYONG,3,MORE THAN A STAR,12,NOT NOTIFIED,Brett Cavanough,0.0,,1100,3YO+ CL3,GOOD4,FINE,20
2025-01-11,WYONG,3,SUPER IMPRESSIVE,19,JAY FORD,Colt Prosser,34.0,,1100,3YO+ CL3,GOOD4,FINE,20
2025-01-11,WYONG,3,SPIRITS BURN DEEP,4,WINONA COSTIN,Neil Osborne,18.0,,1100,3YO+ CL3,GOOD4,FINE,20
2025-01-11,WYONG,3,DEION,14,ALYSHA COLLETT,Brett Robb,61.0,,1100,3YO+ CL3,GOOD4,FINE,20
2025-01-11,WYONG,3,REATEROS,11,SHAE WILKES,Wayne Wilkes,151.0,,1100,3YO+ CL3,GOOD4,FINE,20
2025-01-11,WYONG,3,ENSIGN PARKER,15,NOT NOTIFIED,Todd Howlett,1.01,,1100,3YO+ CL3,GOOD4,FINE,20
2025-01-11,WYONG,3,THE LUPERCAL,14,NOT NOTIFIED,Ian Cook,1.01,,1100,3YO+ CL3,GOOD4,FINE,20
2025-01-11,WYONG,3,CLIMATE CONTROL,5,MITCH STAPLEFORD,Jeremy Gask,26.0,,1100,3YO+ CL3,GOOD4,FINE,20
2025-01-11,WYONG,3,UNREACHABLE,9,HARRY DAVIES,Jeremy Sylvester,251.0,,1100,3YO+ CL3,GOOD4,FINE,20
2025-01-11,WYONG,3,TIME RULER,9,NOT NOTIFIED,Carlos Antonio,1.01,,1100,3YO+ CL3,GOOD4,FINE,20
2025-01-11,WYONG,3,HERMOSA ROSA,17,NOT NOTIFIED,Julia Presits,1.01,,1100,3YO+ CL3,GOOD4,FINE,20
2025-01-11,WYONG,4,IOWNA MERC,8,ASHLEY MORGAN,Bjorn Baker,5.0,4.0,1350,3YO+ BM100,GOOD4,FINE,8
2025-01-11,WYONG,4,COASTWATCH,1,ZAC LLOYD,Richard & Will Freedman,8.0,2.0,1350,3YO+ BM100,GOOD4,FINE,8
2025-01-11,WYONG,4,STRAIT ACER,6,AARON BULLOCK,Anthony Cummings,10.0,3.0,1350,3YO+ BM100,GOOD4,FINE,8
2025-01-11,WYONG,4,GERIATRIX,3,TOM SHERRY,Chris Waller,11.0,,1350,3YO+ BM100,GOOD4,FINE,8
2025-01-11,WYONG,4,ELETTRICA,7,JAY FORD,Richard & Will Freedman,7.5,,1350,3YO+ BM100,GOOD4,FINE,8
2025-01-11,WYONG,4,EXCELLADUS,5,ALYSHA COLLETT,Joseph Pride,4.0,,1350,3YO+ BM100,GOOD4,FINE,8
2025-01-11,WYONG,4,POLITICAL DEBATE,4,MOLLY BOURKE,Chris Waller,61.0,,1350,3YO+ BM100,GOOD4,FINE,8
2025-01-11,WYONG,4,GRAND IMPACT,2,WINONA COSTIN,Mick Price & Michael Kent (Jnr),4.0,1.0,1350,3YO+ BM100,GOOD4,FINE,8
2025-01-11,WYONG,5,LE MELODY,2,MOLLY BOURKE,Brett Cavanough,21.0,,1100,3YO+ BM78 FM,GOOD4,FINE,9
2025-01-11,WYONG,5,AUDETTE,8,ANNA ROPER,Kylie Gavenlock,15.0,2.0,1100,3YO+ BM78 FM,GOOD4,FINE,9
2025-01-11,WYONG,5,DOLLAR MAGIC,4,MITCH STAPLEFORD,Scott Singleton,3.6,3.0,1100,3YO+ BM78 FM,GOOD4,FINE,9
2025-01-11,WYONG,5,QUEEN OF THE MILE,3,ZAC WADICK,Michael Freedman,6.0,4.0,1100,3YO+ BM78 FM,GOOD4,FINE,9
2025-01-11,WYONG,5,MABEL,6,AARON BULLOCK,Tracey Bartley,13.0,,1100,3YO+ BM78 FM,GOOD4,FINE,9
2025-01-11,WYONG,5,BONITA QUEEN,9,ADAM HYERONIMUS,Bjorn Baker,2.8,1.0,1100,3YO+ BM78 FM,GOOD4,FINE,9
2025-01-11,WYONG,5,LLANDDWYN,7,ZAC LLOYD,Chris Waller,16.0,,1100,3YO+ BM78 FM,GOOD4,FINE,9
2025-01-11,WYONG,5,COSY CORNER,5,ALYSHA COLLETT,Paul Perry,34.0,,1100,3YO+ BM78 FM,GOOD4,FINE,9
2025-01-11,WYONG,5,POWER BALLARD,1,BILLY LOUGHNANE,Gai Waterhouse & Adrian Bott,10.0,,1100,3YO+ BM78 FM,GOOD4,FINE,9
2025-01-11,WYONG,6,KEEP YOUR COOL,10,ZAC WADICK,Ciaron Maher,17.0,,1300,3-4YO BM72,GOOD4,FINE,12
2025-01-11,WYONG,6,INVADER ZIM,1,BENJAMIN OSMOND,Chris Waller,3.4,,1300,3-4YO BM72,GOOD4,FINE,12
2025-01-11,WYONG,6,HEADLEY GRANGE,2,ADAM HYERONIMUS,Joseph Pride,4.6,1.0,1300,3-4YO BM72,GOOD4,FINE,12
2025-01-11,WYONG,6,I AM FAMOUS,4,TOM SHERRY,Chris Waller,10.0,,1300,3-4YO BM72,GOOD4,FINE,12
2025-01-11,WYONG,6,DEPTH OF CHARACTER,7,HARRY DAVIES,Annabel Neasham & Rob Archibald,13.0,,1300,3-4YO BM72,GOOD4,FINE,12
2025-01-11,WYONG,6,IMPERIALIST,3,BILLY LOUGHNANE,Chris Waller,61.0,,1300,3-4YO BM72,GOOD4,FINE,12
2025-01-11,WYONG,6,AUGUST BLOOM,5,ALYSHA COLLETT,Peter Snowden,19.0,,1300,3-4YO BM72,GOOD4,FINE,12
2025-01-11,WYONG,6,PLUCKTEN,7,ANNA ROPER,Damien Lane,201.0,,1300,3-4YO BM72,GOOD4,FINE,12
2025-01-11,WYONG,6,LADY BOSS,6,ASHLEY MORGAN,Ciaron Maher,8.0,4.0,1300,3-4YO BM72,GOOD4,FINE,12
2025-01-11,WYONG,6,IMPOSANT,8,JAY FORD,Kris Lees,8.5,2.0,1300,3-4YO BM72,GOOD4,FINE,12
2025-01-11,WYONG,6,BARTOLF,2,NOT NOTIFIED,John O'Shea & Tom Charlton,8.5,,1300,3-4YO BM72,GOOD4,FINE,12
2025-01-11,WYONG,6,POINT AND SHOOT,9,ZAC LLOYD,Bjorn Baker,4.0,3.0,1300,3-4YO BM72,GOOD4,FINE,12
2025-01-11,WYONG,7,HOPEFUL,6,ANNA ROPER,Annabel Neasham & Rob Archibald,26.0,,2100,3YO+ BM88,GOOD4,FINE,11
2025-01-11,WYONG,7,BABY RIDER,10,ADAM HYERONIMUS,Bjorn Baker,14.0,,2100,3YO+ BM88,GOOD4,FINE,11
2025-01-11,WYONG,7,REGAL LION,7,TOM SHERRY,Annabel Neasham & Rob Archibald,18.0,4.0,2100,3YO+ BM88,GOOD4,FINE,11
2025-01-11,WYONG,7,ZAPHOD,5,BENJAMIN OSMOND,Kris Lees,3.0,,2100,3YO+ BM88,GOOD4,FINE,11
2025-01-11,WYONG,7,SO DAZZLING,1,BILLY LOUGHNANE,John Sargent,19.0,,2100,3YO+ BM88,GOOD4,FINE,11
2025-01-11,WYONG,7,BULLETS HIGH,8,ALYSHA COLLETT,Joseph Pride,3.4,1.0,2100,3YO+ BM88,GOOD4,FINE,11
2025-01-11,WYONG,7,INQUIRING MINDS,2,ZAC WADICK,John O'Shea & Tom Charlton,9.0,,2100,3YO+ BM88,GOOD4,FINE,11
2025-01-11,WYONG,7,UNLIMITED,3,JAY FORD,Chris Waller,4.8,2.0,2100,3YO+ BM88,GOOD4,FINE,11
2025-01-11,WYONG,7,CLAIM THE CROWN,11,HARRY DAVIES,Annabel Neasham & Rob Archibald,10.0,,2100,3YO+ BM88,GOOD4,FINE,11
2025-01-11,WYONG,7,AISEIRIGH,4,WINONA COSTIN,John Cooper,201.0,,2100,3YO+ BM88,GOOD4,FINE,11
2025-01-11,WYONG,7,FULFILLED,9,ANDREW GIBBONS,Kris Lees,71.0,3.0,2100,3YO+ BM88,GOOD4,FINE,11
2025-01-11,WYONG,8,ROBUSTO,6,ADAM HYERONIMUS,Bjorn Baker,2.8,2.0,1600,OPEN,GOOD4,FINE,14
2025-01-11,WYONG,8,OSIPENKO,12,JAY FORD,Chris Waller,6.5,,1600,OPEN,GOOD4,FINE,14
2025-01-11,WYONG,8,PALMETTO,4,MOLLY BOURKE,John Sargent,26.0,,1600,OPEN,GOOD4,FINE,14
2025-01-11,WYONG,8,ST LAWRENCE,9,BILLY LOUGHNANE,Ciaron Maher,9.0,,1600,OPEN,GOOD4,FINE,14
2025-01-11,WYONG,8,COASTWATCH,1,NOT NOTIFIED,Richard & Will Freedman,12.0,,1600,OPEN,GOOD4,FINE,14
2025-01-11,WYONG,8,JUNIPAL,1,HARRY DAVIES,Ciaron Maher,26.0,,1600,OPEN,GOOD4,FINE,14
2025-01-11,WYONG,8,WATERFORD,11,ALYSHA COLLETT,Chris Waller,9.0,1.0,1600,OPEN,GOOD4,FINE,14
2025-01-11,WYONG,8,ALMANIA,8,BENJAMIN OSMOND,Kris Lees,81.0,,1600,OPEN,GOOD4,FINE,14
2025-01-11,WYONG,8,SPANGLER,10,ANDREW GIBBONS,Kris Lees,15.0,,1600,OPEN,GOOD4,FINE,14
2025-01-11,WYONG,8,TOURISTIC,7,ASHLEY MORGAN,Peter Snowden,41.0,,1600,OPEN,GOOD4,FINE,14
2025-01-11,WYONG,8,GERIATRIX,14,TOM SHERRY,Chris Waller,21.0,,1600,OPEN,GOOD4,FINE,14
2025-01-11,WYONG,8,REDBREAST,2,ZAC LLOYD,Gai Waterhouse & Adrian Bott,4.8,4.0,1600,OPEN,GOOD4,FINE,14
2025-01-11,WYONG,8,HIGHLIGHTS,5,WINONA COSTIN,Bjorn Baker,6.5,3.0,1600,OPEN,GOOD4,FINE,14
2025-01-11,WYONG,8,SUPER HELPFUL,3,ANNA ROPER,"Barbara Joseph, Paul & Matt Jones",13.0,,1600,OPEN,GOOD4,FINE,14
2025-01-11,WYONG,9,ABLE WILLIE,1,ZAC WADICK,Chris Waller,16.0,,1200,3YO+ BM78,GOOD4,FINE,14
2025-01-11,WYONG,9,FLYING DESTINY,1,BENJAMIN OSMOND,Michael Freedman,5.5,2.0,1200,3YO+ BM78,GOOD4,FINE,14
2025-01-11,WYONG,9,RUSSIAN RONI,4,JAY FORD,Kris Lees,51.0,,1200,3YO+ BM78,GOOD4,FINE,14
2025-01-11,WYONG,9,SIR RAVANELLI,6,MADELINE OWEN,Terry Evans,13.0,,1200,3YO+ BM78,GOOD4,FINE,14
2025-01-11,WYONG,9,SANDPAPER,8,ASHLEY MORGAN,Bjorn Baker,7.0,1.0,1200,3YO+ BM78,GOOD4,FINE,14
2025-01-11,WYONG,9,DOLLAR MAGIC,5,MITCH STAPLEFORD,Scott Singleton,5.0,,1200,3YO+ BM78,GOOD4,FINE,14
2025-01-11,WYONG,9,SALISANO,13,ADAM HYERONIMUS,Nathan Doyle,12.0,,1200,3YO+ BM78,GOOD4,FINE,14
2025-01-11,WYONG,9,MUNITIONS,14,NOT NOTIFIED,Richard Litt,41.0,,1200,3YO+ BM78,GOOD4,FINE,14
2025-01-11,WYONG,9,THE ASTRONOMER,10,ALYSHA COLLETT,Stephen Lee,11.0,,1200,3YO+ BM78,GOOD4,FINE,14
2025-01-11,WYONG,9,HUON,9,BILLY LOUGHNANE,Richard Litt,19.0,4.0,1200,3YO+ BM78,GOOD4,FINE,14
2025-01-11,WYONG,9,UNSTOPABULL,2,ZAC LLOYD,Chris Waller,2.8,3.0,1200,3YO+ BM78,GOOD4,FINE,14
2025-01-11,WYONG,9,ANAVINCI,7,HARRY DAVIES,Annabel Neasham & Rob Archibald,6.5,,1200,3YO+ BM78,GOOD4,FINE,14
2025-01-11,WYONG,9,SISTERHOOD,3,TOM SHERRY,Ciaron Maher,5.0,,1200,3YO+ BM78,GOOD4,FINE,14
2025-01-11,WYONG,9,SKYE BANNER,5,ANNA ROPER,Brett Partelle,251.0,,1200,3YO+ BM78,GOOD4,FINE,14
2025-01-11,WYONG,10,GRAND IMPACT,3,MOLLY BOURKE,Mick Price & Michael Kent (Jnr),12.0,,1350,3YO+ BM78,GOOD4,FINE,15
2025-01-11,WYONG,10,WEST OF AFRICA,14,NOT NOTIFIED,Annabel Neasham & Rob Archibald,11.0,,1350,3YO+ BM78,GOOD4,FINE,15
2025-01-11,WYONG,10,VALIMI,5,BENJAMIN OSMOND,Kris Lees,81.0,,1350,3YO+ BM78,GOOD4,FINE,15
2025-01-11,WYONG,10,YORKSHIRE,8,BILLY LOUGHNANE,John O'Shea & Tom Charlton,1.6,1.0,1350,3YO+ BM78,GOOD4,FINE,15
2025-01-11,WYONG,10,ALL IN THE MIND,1,ADAM HYERONIMUS,Bjorn Baker,61.0,,1350,3YO+ BM78,GOOD4,FINE,15
2025-01-11,WYONG,10,MUNITIONS,15,NOT NOTIFIED,Richard Litt,81.0,,1350,3YO+ BM78,GOOD4,FINE,15
2025-01-11,WYONG,10,DEFINING,11,ALYSHA COLLETT,Annabel Neasham & Rob Archibald,18.0,,1350,3YO+ BM78,GOOD4,FINE,15
2025-01-11,WYONG,10,LITTLE BEGINNINGS,10,ANDREW GIBBONS,Kris Lees,41.0,,1350,3YO+ BM78,GOOD4,FINE,15
2025-01-11,WYONG,10,ROMEO'S CHOICE,6,AARON BULLOCK,Richard Litt,12.0,4.0,1350,3YO+ BM78,GOOD4,FINE,15
2025-01-11,WYONG,10,SILENTSAR,2,TOM SHERRY,Gerald Ryan & Sterling Alexiou,16.0,,1350,3YO+ BM78,GOOD4,FINE,15
2025-01-11,WYONG,10,NOBLE CONQUEROR,3,ZAC WADICK,Chris Waller,9.0,,1350,3YO+ BM78,GOOD4,FINE,15
2025-01-11,WYONG,10,RAVELLO,9,HARRY DAVIES,John O'Shea & Tom Charlton,51.0,3.0,1350,3YO+ BM78,GOOD4,FINE,15
2025-01-11,WYONG,10,INVADER ZIM,10,HARRY DAVIES,Chris Waller,1.01,,1350,3YO+ BM78,GOOD4,FINE,15
2025-01-11,WYONG,10,STARMAN,4,ZAC LLOYD,Chris Waller,8.5,2.0,1350,3YO+ BM78,GOOD4,FINE,15
2025-01-11,WYONG,10,LIBERTY STATE,7,JAY FORD,"Michael, John & Wayne Hawkes",9.0,,1350,3YO+ BM78,GOOD4,FINE,15
2025-01-11,QUEANBEYAN,1,BIN CHICKEN,9,JAMES INNES JNR,Mervyn & John Bennett,71.0,,1460,MDN,SOFT5,OCAST,9
2025-01-11,QUEANBEYAN,1,IDEELIC,2,DAMON BUDLER,Gratz Vella,4.4,4.0,1460,MDN,SOFT5,OCAST,9
2025-01-11,QUEANBEYAN,1,SAMARA'S BEAU,4,ELLEN HENNESSY,Scott Jamieson,19.0,,1460,MDN,SOFT5,OCAST,9
2025-01-11,QUEANBEYAN,1,SURE INTENTIONS,3,CLAIRE RAMSBOTHAM,Richard Butler,3.9,2.0,1460,MDN,SOFT5,OCAST,9
2025-01-11,QUEANBEYAN,1,WESTBROOK,8,SINEAD PEEBLES,John Rolfe,101.0,,1460,MDN,SOFT5,OCAST,9
2025-01-11,QUEANBEYAN,1,HEY YA BUSTER,7,KIM SHOARD,Joe Cleary,12.0,,1460,MDN,SOFT5,OCAST,9
2025-01-11,QUEANBEYAN,1,IMPATIENCE,5,OLIVIA DALTON,Rob Potter,13.0,,1460,MDN,SOFT5,OCAST,9
2025-01-11,QUEANBEYAN,1,SWORNTOMYMISSION,6,PIERRE BOUDVILLAIN,Mike Petrovic,9.0,3.0,1460,MDN,SOFT5,OCAST,9
2025-01-11,QUEANBEYAN,1,TANTALUM,1,PATRICK SCORSE,Garry Kirkup,2.6,1.0,1460,MDN,SOFT5,OCAST,9
2025-01-11,QUEANBEYAN,2,NO ESCAPING THIS,5,ELLEN HENNESSY,Paul Facoory,9.0,3.0,2000,CL1,SOFT5,OCAST,13
2025-01-11,QUEANBEYAN,2,HOTLIPS HOULIHAN,9,NOT NOTIFIED,Shari-Lea Hitchcock,23.0,,2000,CL1,SOFT5,OCAST,13
2025-01-11,QUEANBEYAN,2,DANISH DREAM,6,PIERRE BOUDVILLAIN,Allan McRae,61.0,,2000,CL1,SOFT5,OCAST,13
2025-01-11,QUEANBEYAN,2,GEOMETRIC,10,SINEAD PEEBLES,Georgie Boucher,151.0,,2000,CL1,SOFT5,OCAST,13
2025-01-11,QUEANBEYAN,2,MAKTABI,13,CLAIRE RAMSBOTHAM,Rob Potter,10.0,,2000,CL1,SOFT5,OCAST,13
2025-01-11,QUEANBEYAN,2,SALLY'S KATO,8,PATRICK SCORSE,Geoffrey Crothers,21.0,,2000,CL1,SOFT5,OCAST,13
2025-01-11,QUEANBEYAN,2,SON O' WAR,4,DAMON BUDLER,Guntis Lukss,26.0,,2000,CL1,SOFT5,OCAST,13
2025-01-11,QUEANBEYAN,2,BLIND DATE,2,BEANY PANYA,Marc Conners,4.8,,2000,CL1,SOFT5,OCAST,13
2025-01-11,QUEANBEYAN,2,DADDY'S GIRL,3,OLIVIA DALTON,Allan McRae,4.8,1.0,2000,CL1,SOFT5,OCAST,13
2025-01-11,QUEANBEYAN,2,GLORY START,11,JAMES INNES JNR,Tommy Wong,3.4,,2000,CL1,SOFT5,OCAST,13
2025-01-11,QUEANBEYAN,2,ICON DREAM,9,REBECCA BRONETT PR,Matthew Smith,10.0,2.0,2000,CL1,SOFT5,OCAST,13
2025-01-11,QUEANBEYAN,2,MONTEVECCHIO,7,RICHARD BENSLEY,Richard Litt,10.0,,2000,CL1,SOFT5,OCAST,13
2025-01-11,QUEANBEYAN,2,ZAXTON,1,CORIAH KEATINGS,Gary Nickson,12.0,4.0,2000,CL1,SOFT5,OCAST,13
2025-01-11,QUEANBEYAN,3,BOBBERINO,6,OLIVIA DALTON,Terry Gibson,101.0,,900,MDN,SOFT5,OCAST,10
2025-01-11,QUEANBEYAN,3,KIRONA STORM,4,NICK HEYWOOD,Daniel Stanley,12.0,3.0,900,MDN,SOFT5,OCAST,10
2025-01-11,QUEANBEYAN,3,AIR MILES,1,PIERRE BOUDVILLAIN,Darryl Rolfe,6.5,,900,MDN,SOFT5,OCAST,10
2025-01-11,QUEANBEYAN,3,ANTHRACIA,3,ELLEN HENNESSY,Paul Facoory,21.0,1.0,900,MDN,SOFT5,OCAST,10
2025-01-11,QUEANBEYAN,3,BE DIPLOMATIC,8,SINEAD PEEBLES,Kevin Byrne,31.0,4.0,900,MDN,SOFT5,OCAST,10
2025-01-11,QUEANBEYAN,3,CORPORAL DAVO,5,JAMES INNES JNR,Mervyn & John Bennett,151.0,,900,MDN,SOFT5,OCAST,10
2025-01-11,QUEANBEYAN,3,FELICITAS,2,BEANY PANYA,Jarrod Austin,1.4,2.0,900,MDN,SOFT5,OCAST,10
2025-01-11,QUEANBEYAN,3,HELLOVACHIC,7,RICHARD BENSLEY,Joe Cleary,8.0,,900,MDN,SOFT5,OCAST,10
2025-01-11,QUEANBEYAN,3,MISSY'S LAST CROWN,9,DAMON BUDLER,Gratz Vella,34.0,,900,MDN,SOFT5,OCAST,10
2025-01-11,QUEANBEYAN,3,MR SHOWBIZ,6,KIM SHOARD,Shari-Lea Hitchcock,11.0,,900,MDN,SOFT5,OCAST,10
2025-01-11,QUEANBEYAN,4,DREAM INHERIT,4,CAITLIN SINCLAIR,Becky Byrne,15.0,,1600,BM58,SOFT5,OCAST,12
2025-01-11,QUEANBEYAN,4,CRAZY ATOM,6,JOHN KISSICK,Joe Cleary,2.25,2.0,1600,BM58,SOFT5,OCAST,12
2025-01-11,QUEANBEYAN,4,GWENNYBEGG,1,SINEAD PEEBLES,Georgie Boucher,5.5,,1600,BM58,SOFT5,OCAST,12
2025-01-11,QUEANBEYAN,4,LOCKADENTE,10,NICK HEYWOOD,Luke Pepper,7.0,4.0,1600,BM58,SOFT5,OCAST,12
2025-01-11,QUEANBEYAN,4,COUNTERBALANCE,2,ELLEN HENNESSY,Mick Smith,15.0,,1600,BM58,SOFT5,OCAST,12
2025-01-11,QUEANBEYAN,4,HARDAZHELL,11,GLENN CAHILL,Jenny Hoy,9.5,3.0,1600,BM58,SOFT5,OCAST,12
2025-01-11,QUEANBEYAN,4,URJUWAAN,8,CORIAH KEATINGS,Matthew J Stephens,31.0,1.0,1600,BM58,SOFT5,OCAST,12
2025-01-11,QUEANBEYAN,4,OUT WRAPPED,2,RICHARD BENSLEY,Darryll Kell,10.0,,1600,BM58,SOFT5,OCAST,12
2025-01-11,QUEANBEYAN,4,LUNA ANGEL,9,PATRICK SCORSE,Geoffrey Crothers,17.0,,1600,BM58,SOFT5,OCAST,12
2025-01-11,QUEANBEYAN,4,TEMPLE GARDEN,5,BEANY PANYA,Matthew J Stephens,31.0,,1600,BM58,SOFT5,OCAST,12
2025-01-11,QUEANBEYAN,4,SHIKISHI,7,PIERRE BOUDVILLAIN,Darryl Rolfe,51.0,,1600,BM58,SOFT5,OCAST,12
2025-01-11,QUEANBEYAN,4,ZARIZ NO OTHER,3,ELLA MCGUIRK,Jenny Hoy,71.0,,1600,BM58,SOFT5,OCAST,12
2025-01-11,QUEANBEYAN,5,VAINSTREAM,4,PATRICK SCORSE,Geoffrey Crothers,5.0,2.0,900,BM58,SOFT5,OCAST,11
2025-01-11,QUEANBEYAN,5,KISS THE COLOURS,5,KIM SHOARD,Joe Cleary,4.8,3.0,900,BM58,SOFT5,OCAST,11
2025-01-11,QUEANBEYAN,5,THE PREDICTOR,2,GLENN CAHILL,Jenny Hoy,26.0,,900,BM58,SOFT5,OCAST,11
2025-01-11,QUEANBEYAN,5,FANTINI,7,JOHN KISSICK,Sarah Murray-Leslie,12.0,,900,BM58,SOFT5,OCAST,11
2025-01-11,QUEANBEYAN,5,LOVING ANGEL,9,NICK HEYWOOD,Daniel Stanley,7.5,,900,BM58,SOFT5,OCAST,11
2025-01-11,QUEANBEYAN,5,OAKEYS CHOICE,8,NOT NOTIFIED,Luke Musson,0.0,,900,BM58,SOFT5,OCAST,11
2025-01-11,QUEANBEYAN,5,CHIKY CHIKY MAMA,10,PIERRE BOUDVILLAIN,Joseph Ible,7.0,1.0,900,BM58,SOFT5,OCAST,11
2025-01-11,QUEANBEYAN,5,AGONY AUNT,8,CORIAH KEATINGS,Wayne Hudd,19.0,4.0,900,BM58,SOFT5,OCAST,11
2025-01-11,QUEANBEYAN,5,MIA'S DREAM,3,ELLEN HENNESSY,David Kelley,8.0,,900,BM58,SOFT5,OCAST,11
2025-01-11,QUEANBEYAN,5,DRAWN FOURS,6,JESSICA BROOKES,Darryl Rolfe,19.0,,900,BM58,SOFT5,OCAST,11
2025-01-11,QUEANBEYAN,5,ROSY SUE,1,SINEAD PEEBLES,Becky Byrne,6.0,,900,BM58,SOFT5,OCAST,11
2025-01-11,QUEANBEYAN,6,SUSSU,10,CLAIRE RAMSBOTHAM,Joseph Ible,12.0,,1200,BM58,SOFT5,OCAST,13
2025-01-11,QUEANBEYAN,6,FERRARI GIRL,6,TEAGHAN MARTIN,Garry Kirkup,11.0,,1200,BM58,SOFT5,OCAST,13
